"Code","Name","Region_code","Region_name","Date","Period","adult_beds_open","adult_beds_occupied","adult_beds_available","Percentage_adult_beds_available","Percentage_adult_cc_beds_occupied","last_thursday","Emergency_catchment_pop_2018","cc_beds_per_100000","occupancy_above_85"
"RKB","University Hospitals Coventry and Warwickshire NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",37,36,1,0.027027027027027,0.972972972972973,2019-02-28,594552,6.22317307821688,">= 85%"
"RKE","Whittington Health NHS Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",11,11,0,0,1,2019-02-28,217447,5.05870396004544,">= 85%"
"RL1","The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",4,3,1,0.25,0.75,2019-02-28,2282,175.284837861525,"below 85%"
"RL4","The Royal Wolverhampton NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",28,24,4,0.142857142857143,0.857142857142857,2019-02-28,405228,6.90969034716258,">= 85%"
"RLN","City Hospitals Sunderland NHS Foundation Trust","Y54","North of England Commissioning Region",2019-02-01,"February-2019",18,10,8,0.444444444444444,0.555555555555556,2019-02-28,305331,5.89524155752282,"below 85%"
"RLQ","Wye Valley NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",6,5,1,0.166666666666667,0.833333333333333,2019-02-28,184991,3.24340103032039,"below 85%"
"RLT","George Eliot Hospital NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",8,8,0,0,1,2019-02-28,134180,5.96214040840662,">= 85%"
"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",25,23,2,0.08,0.92,2019-02-28,612116,4.08419319214005,">= 85%"
"RM3","Salford Royal NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",30,23,7,0.233333333333333,0.766666666666667,2019-02-28,301533,9.94915979345544,"below 85%"
"RMC","Bolton NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",18,14,4,0.222222222222222,0.777777777777778,2019-02-28,304873,5.9040977718591,"below 85%"
"RMP","Tameside and Glossop Integrated Care NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",9,9,0,0,1,2019-02-28,190809,4.71675864346021,">= 85%"
"RN3","Great Western Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2019-02-01,"February-2019",12,9,3,0.25,0.75,2019-02-28,387282,3.09851735944351,"below 85%"
"RN5","Hampshire Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",23,21,2,0.0869565217391304,0.91304347826087,2019-02-28,440874,5.21691004686146,">= 85%"
"RN7","Dartford and Gravesham NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",10,9,1,0.1,0.9,2019-02-28,311774,3.20745155144432,">= 85%"
"RNA","The Dudley Group NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",20,18,2,0.1,0.9,2019-02-28,367453,5.44287296606641,">= 85%"
"RNL","North Cumbria University Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",15,12,3,0.2,0.8,2019-02-28,306437,4.89497025489742,"below 85%"
"RNQ","Kettering General Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",12,10,2,0.166666666666667,0.833333333333333,2019-02-28,299501,4.00666441848274,"below 85%"
"RNS","Northampton General Hospital NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",16,6,10,0.625,0.375,2019-02-28,376889,4.2452817673108,"below 85%"
"RNZ","Salisbury NHS Foundation Trust","Y58","South West Commissioning Region",2019-02-01,"February-2019",10,9,1,0.1,0.9,2019-02-28,230438,4.33956205139777,">= 85%"
"RP4","Great Ormond Street Hospital For Children NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",0,0,0,NA,NA,2019-02-28,13614,0,NA
"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",20,11,9,0.45,0.55,2019-02-28,431507,4.63491901637749,"below 85%"
"RPA","Medway NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",29,26,3,0.103448275862069,0.896551724137931,2019-02-28,361630,8.01924619085806,">= 85%"
"RPC","Queen Victoria Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",5,2,3,0.6,0.4,2019-02-28,111553,4.48217439244126,"below 85%"
"RPY","The Royal Marsden NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",16,15,1,0.0625,0.9375,2019-02-28,27603,57.9647139803645,">= 85%"
"RQ3","Birmingham Women's and Children's NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",5,5,0,0,1,2019-02-28,196875,2.53968253968254,">= 85%"
"RQ6","Royal Liverpool and Broadgreen University Hospitals NHS Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",36,34,2,0.0555555555555556,0.944444444444444,2019-02-28,292212,12.3198225945546,">= 85%"
"RQ8","Mid Essex Hospital Services NHS Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",21,12,9,0.428571428571429,0.571428571428571,2019-02-28,431539,4.86630408839062,"below 85%"
"RQM","Chelsea and Westminster Hospital NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",22,16,6,0.272727272727273,0.727272727272727,2019-02-28,646794,3.40139209702007,"below 85%"
"RQW","The Princess Alexandra Hospital NHS Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",10,10,0,0,1,2019-02-28,286538,3.4899385072835,">= 85%"
"RQX","Homerton University Hospital NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",10,9,1,0.1,0.9,2019-02-28,249717,4.00453313150486,">= 85%"
"RR7","Gateshead Health NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",14,7,7,0.5,0.5,2019-02-28,184567,7.58532131962919,"below 85%"
"RR8","Leeds Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",106,81,25,0.235849056603774,0.764150943396226,2019-02-28,789733,13.4222579023543,"below 85%"
"RRF","Wrightington, Wigan and Leigh NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",11,6,5,0.454545454545455,0.545454545454545,2019-02-28,257238,4.27619558541118,"below 85%"
"RRJ","The Royal Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",9,5,4,0.444444444444444,0.555555555555556,2019-02-28,3691,243.836358710377,"below 85%"
"RRK","University Hospitals Birmingham NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",99,97,2,0.0202020202020202,0.97979797979798,2019-02-28,1267489,7.81071867290367,">= 85%"
"RRV","University College London Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",65,63,2,0.0307692307692308,0.969230769230769,2019-02-28,446948,14.5430788369117,">= 85%"
"RT3","Royal Brompton & Harefield NHS Foundation Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",110,64,46,0.418181818181818,0.581818181818182,2019-02-28,47871,229.784211735706,"below 85%"
"RTD","The Newcastle Upon Tyne Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",86,69,17,0.197674418604651,0.802325581395349,2019-02-28,542610,15.8493208750299,"below 85%"
"RTE","Gloucestershire Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2019-02-01,"February-2019",24,24,0,0,1,2019-02-28,582850,4.11769752080295,">= 85%"
"RTF","Northumbria Healthcare NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",15,10,5,0.333333333333333,0.666666666666667,2019-02-28,407825,3.67804818243119,"below 85%"
"RTG","University Hospitals of Derby and Burton NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",54,40,14,0.259259259259259,0.740740740740741,2019-02-28,779796,6.92488804764323,"below 85%"
"RTH","Oxford University Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",70,50,20,0.285714285714286,0.714285714285714,2019-02-28,772661,9.05960052338606,"below 85%"
"RTK","Ashford and St Peter's Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",13,11,2,0.153846153846154,0.846153846153846,2019-02-28,279313,4.65427674329516,"below 85%"
"RTP","Surrey and Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",16,15,1,0.0625,0.9375,2019-02-28,382364,4.18449435616324,">= 85%"
"RTR","South Tees Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",67,58,9,0.134328358208955,0.865671641791045,2019-02-28,453552,14.7722863089569,">= 85%"
"RTX","University Hospitals of Morecambe Bay NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",14,11,3,0.214285714285714,0.785714285714286,2019-02-28,328870,4.25700124669322,"below 85%"
"RVJ","North Bristol NHS Trust","Y58","South West Commissioning Region",2019-02-01,"February-2019",46,37,9,0.195652173913043,0.804347826086957,2019-02-28,440518,10.4422520759651,"below 85%"
"RVR","Epsom and St Helier University Hospitals NHS Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",21,18,3,0.142857142857143,0.857142857142857,2019-02-28,384032,5.4682943088076,">= 85%"
"RVV","East Kent Hospitals University NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",30,19,11,0.366666666666667,0.633333333333333,2019-02-28,682391,4.39630651635206,"below 85%"
"RVW","North Tees and Hartlepool NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",16,11,5,0.3125,0.6875,2019-02-28,301825,5.30108506584942,"below 85%"
"RVY","Southport and Ormskirk Hospital NHS Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",11,8,3,0.272727272727273,0.727272727272727,2019-02-28,191822,5.73448301029079,"below 85%"
"RW6","Pennine Acute Hospitals NHS Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",36,28,8,0.222222222222222,0.777777777777778,2019-02-28,678855,5.30304704244647,"below 85%"
"RWA","Hull University Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",44,34,10,0.227272727272727,0.772727272727273,2019-02-28,537553,8.1852394089513,"below 85%"
"RWD","United Lincolnshire Hospitals NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",31,24,7,0.225806451612903,0.774193548387097,2019-02-28,557138,5.56415107208627,"below 85%"
"RWE","University Hospitals of Leicester NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",81,58,23,0.283950617283951,0.716049382716049,2019-02-28,920732,8.79734819686945,"below 85%"
"RWF","Maidstone and Tunbridge Wells NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",16,14,2,0.125,0.875,2019-02-28,508887,3.14411647379477,">= 85%"
"RWG","West Hertfordshire Hospitals NHS Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",19,14,5,0.263157894736842,0.736842105263158,2019-02-28,407316,4.66468294886525,"below 85%"
"RWH","East and North Hertfordshire NHS Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",20,17,3,0.15,0.85,2019-02-28,475363,4.20731104440186,">= 85%"
"RWJ","Stockport NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",13,10,3,0.230769230769231,0.769230769230769,2019-02-28,311182,4.17761952812181,"below 85%"
"RWP","Worcestershire Acute Hospitals NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",29,21,8,0.275862068965517,0.724137931034483,2019-02-28,531470,5.45656387002089,"below 85%"
"RWW","Warrington and Halton Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",18,15,3,0.166666666666667,0.833333333333333,2019-02-28,270848,6.64579395085066,"below 85%"
"RWY","Calderdale and Huddersfield NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",13,9,4,0.307692307692308,0.692307692307692,2019-02-28,410047,3.1703682748563,"below 85%"
"RX1","Nottingham University Hospitals NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",92,80,12,0.130434782608696,0.869565217391304,2019-02-28,834607,11.0231522141559,">= 85%"
"RXC","East Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",19,16,3,0.157894736842105,0.842105263157895,2019-02-28,364816,5.20810490767949,"below 85%"
"RXF","Mid Yorkshire Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",20,15,5,0.25,0.75,2019-02-28,563536,3.54901905113427,"below 85%"
"RXH","Brighton and Sussex University Hospitals NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",51,41,10,0.196078431372549,0.803921568627451,2019-02-28,536102,9.5131150415406,"below 85%"
"RXK","Sandwell and West Birmingham Hospitals NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",22,19,3,0.136363636363636,0.863636363636364,2019-02-28,424663,5.18057848223179,">= 85%"
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",34,28,6,0.176470588235294,0.823529411764706,2019-02-28,309754,10.9764522814879,"below 85%"
"RXN","Lancashire Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",32,27,5,0.15625,0.84375,2019-02-28,415954,7.69315837808989,"below 85%"
"RXP","County Durham and Darlington NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-02-01,"February-2019",21,14,7,0.333333333333333,0.666666666666667,2019-02-28,499697,4.20254674332646,"below 85%"
"RXQ","Buckinghamshire Healthcare NHS Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",18,18,0,0,1,2019-02-28,386280,4.65983224603914,">= 85%"
"RXR","East Lancashire Hospitals NHS Trust","Y62","North West Commissioning Region",2019-02-01,"February-2019",24,22,2,0.0833333333333333,0.916666666666667,2019-02-28,455260,5.27171286737249,">= 85%"
"RXW","Shrewsbury and Telford Hospital NHS Trust","Y60","Midlands Commissioning Region",2019-02-01,"February-2019",18,16,2,0.111111111111111,0.888888888888889,2019-02-28,456701,3.94130952198484,">= 85%"
"RYJ","Imperial College Healthcare NHS Trust","Y56","London Commissioning Region",2019-02-01,"February-2019",158,124,34,0.215189873417722,0.784810126582278,2019-02-28,588135,26.8645804109601,"below 85%"
"RYR","Western Sussex Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2019-02-01,"February-2019",22,19,3,0.136363636363636,0.863636363636364,2019-02-28,477022,4.61194661881423,">= 85%"
"RYV","Cambridgeshire Community Services NHS Trust","Y61","East of England Commissioning Region",2019-02-01,"February-2019",0,0,0,NA,NA,2019-02-28,NA,NA,NA
"-","England","-",NA,2019-02-01,"February-2019",4157,3388,769,0.184989174885735,0.815010825114265,2019-02-28,NA,NA,"below 85%"
"R0A","Manchester University NHS Foundation Trust","Y62","North West Commissioning Region",2019-01-01,"January-2019",100,89,11,0.11,0.89,2019-01-31,918210,10.8907548382178,">= 85%"
"R1F","Isle of Wight NHS Trust","Y59","South East Commissioning Region",2019-01-01,"January-2019",6,6,0,0,1,2019-01-31,132704,4.52134072823728,">= 85%"
"R1H","Barts Health NHS Trust","Y56","London Commissioning Region",2019-01-01,"January-2019",120,113,7,0.0583333333333333,0.941666666666667,2019-01-31,1231581,9.74357350430057,">= 85%"
"R1K","London North West University Healthcare NHS Trust","Y56","London Commissioning Region",2019-01-01,"January-2019",33,27,6,0.181818181818182,0.818181818181818,2019-01-31,692928,4.7623995566639,"below 85%"
"RA2","Royal Surrey County Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2019-01-01,"January-2019",21,21,0,0,1,2019-01-31,329354,6.37611809785216,">= 85%"
"RA3","Weston Area Health NHS Trust","Y58","South West Commissioning Region",2019-01-01,"January-2019",5,5,0,0,1,2019-01-31,111148,4.49850649584338,">= 85%"
"RA4","Yeovil District Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2019-01-01,"January-2019",10,10,0,0,1,2019-01-31,176778,5.6568124992929,">= 85%"
"RA7","University Hospitals Bristol NHS Foundation Trust","Y58","South West Commissioning Region",2019-01-01,"January-2019",55,53,2,0.0363636363636364,0.963636363636364,2019-01-31,515351,10.6723378823365,">= 85%"
